feature,mean_abs_shap
生命质量评估-12）在过去4个星期里，有多少时间由于您身体健康或情绪问题而妨碍您的社交活动（比如探亲、访友等）？,0.008645327
活力-活动能力=2,0.008562069
运动-双脚半前后位站立10秒-保持时间为:,0.008556618
区=西城区,0.008434866
区=Missing,0.008424927
弹性评估-2我的食欲很好=2.0,0.007904527
心理-您是否常感到孤立无援？=0,0.00772558
心理-您是否觉得记忆力比以前差？=0,0.0076044453
认知-现在是星期几=0,0.007401946
感知-第一行看到≥3个E的方向=1,0.0073185875
Fried衰弱表型评估-4米行走第二次,0.0072206305
服用药物数量,0.0070979274
弹性评估-12我的收入能够维持日常开支=3.0,0.0069781584
Fried衰弱表型评估-4米行走第一次,0.0068291947
文化程度=文盲,0.0067936233
舒张压,0.0066990587
活力-活动能力=0,0.006694953
生命质量评估-10）在过去4个星期里，您有多少时间感到精力充沛？,0.0065052104
体脂率=Missing,0.0064719305
心理-您是否害怕会有不幸的事情落到您头上？=1,0.006465363
认知-重复计算-第4次=1,0.0064262645
弹性评估-5我能很好地规划自己的日常生活=2.0,0.006275955
认知-现在是什么季节=0,0.0062137013
弹性评估-4我越来越记不住东西放在哪里（此项为反向评分）,0.006154689
市=南京市,0.0061094533
认知-现在是几月份=0,0.006101162
认知-请您照着这个样子把它画下来=1,0.0057832305
Fried衰弱表型评估-我感觉做任何事都很费力=2-0,0.0053622313
认知-这里是什么地方=0,0.0052965884
心理-您是否觉得大多数人比您强得多？=1,0.005240452
文化程度=大专/本科,0.0051815663
省=广西壮族自治区,0.0051231505
慢病症状-便秘=1.0,0.004872377
感知-在3米处检测大E=0,0.0048080063
市=呼和浩特市,0.0047835503
心理-您对生活基本上满意吗？=0,0.00474702
心理-您是否觉得您的处境已毫无希望？=0,0.0046988535
认知-回忆三种东西名字3=1,0.004622562
生命质量评估-1）总体来讲，您的健康状况是=1.0,0.004593167
生命质量评估-11）在过去4个星期里，您有多少时间感到心情不好、闷闷不乐或沮丧？,0.004521939
Fried衰弱表型评估-②室外活动（园艺等）=2.0,0.0044835648
市=柳州市,0.0043938784
心理-您觉得现在活得很惬意吗？=1,0.004195268
认知-文化水平=0,0.003951044
Fried衰弱表型评估-②室外活动（园艺等）=1.0,0.0039468724
区=栖霞区,0.003915315
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=2.0,0.0039002353
心理-您是否常感到厌倦？=0,0.0037162239
过去一年急诊次数,0.0036846367
Fried衰弱表型评估-1)过去1年中，不明原因出现体重下降>45kg或>5%的体重,0.003583941
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=3.0",0.0035565197
衰弱快速筛查量表-5您近1年体重下降≥5%么？,0.0034677712
心理-您是否觉得像现在这样活着毫无意义？=0,0.003431249
感知-在3米处测试小E=0,0.0034116723
民族,0.0034106479
生命质量评估-9）在过去4个星期里，您有多少时间感到心平气和？,0.0033751556
生命质量评估-5）在过去4个星期的工作和日常生活中，您是否因为身体健康的原因而令您的工作或活动受到限制？=1.0,0.0033132255
身高,0.0033127046
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=1-0,0.0032455244
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=1.0,0.0032105064
经济状况=0.0,0.0031980805
Fried衰弱表型评估-②室外活动（园艺等）=4.0,0.0031200212
空腹血糖=Missing,0.0030992585
运动-双脚并拢站立10秒-保持时间为:,0.0030443307
自我感觉嗅觉=迟钝,0.0030324233
市=Missing,0.0030130506
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=2.0",0.0029966622
认知-请您写一个完整的句子，必须有主语、动词，有一定的内容=1,0.0029863548
认知- 请您跟我说（停顿片刻）=1,0.0029580256
省=Missing,0.0029403507
IADL量表-2做饭=1.0,0.0029293369
省=江苏省,0.002864926
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=1-0,0.0028261964
心理-您是否希望呆在家里而不愿去做些新鲜事？=1,0.0028012542
认知-重复计算-第2次=1,0.0027748877
认知-重复三样东西名字-树木=0,0.0027742865
Fried衰弱表型评估-我感觉做任何事都很费力=1-0,0.0027281223
认知-现在是什么季节=1,0.0027218622
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=6.0,0.0026610673
认知-回忆三种东西名字2=1,0.0026562056
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=1-1,0.0026555392
认知-现在是哪一年=0,0.0026492833
臀围=90.0,0.002647687
生活行为与社会功能评估-1过去1年，帮助家属/朋友做事（帮助别人）=1-0,0.0026052508
生活行为与社会功能评估-7您是否有吸烟习惯？=2.0,0.0026029935
是否高血压=0.0,0.0025519726
跌倒评估-总分,0.002469142
曾经职业,0.0024685576
活力-既往3个月内有无重大心理变化或急性疾病=2,0.00241842
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=3.0,0.0023780698
心理-您对生活基本上满意吗？=1,0.0023513166
是否心肌梗死=1.0,0.0023409273
认知-现在是星期几=1,0.0023256552
心理-您是否觉得记忆力比以前差？=1,0.0022926705
生命质量评估-5）在过去4个星期的工作和日常生活中，您是否因为身体健康的原因而令您的工作或活动受到限制？=2.0,0.0022496334
慢病症状-行动不便（缓/跛）=1.0,0.0022432683
省=内蒙古自治区,0.0022287925
认知-重复计算-第5次=1,0.0021866902
患有慢性病数量,0.0021835405
生命质量评估-4）在过去4个星期里，您是否会因为身体健康的原因，在日常生活或工作中感到力不从心？=1.0,0.0021651983
慢病症状-便秘=0.0,0.0021635494
一生主要从事=1.0,0.0021343706
认知-现在是几号=1,0.0021320847
弹性评估-1我的身体状况比同龄人要好=3.0,0.002099871
慢病症状-明显记忆下降=1.0,0.0020386495
弹性评估-5我能很好地规划自己的日常生活=3.0,0.0020378896
臀围=92.0,0.002037809
认知-重复三样东西名字-国旗=0,0.0020345817
肌酐=Missing,0.0020103636
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=3.0",0.0020062665
腰围=Missing,0.0020054083
IADL量表-1打电话=1.0,0.0019894098
是否骨质疏松=1.0,0.0019695298
心理-您是否觉得生活空虚？=1,0.0019514513
IADL量表-5整理家务=1.0,0.0019094087
生活行为与社会功能评估-7您是否有吸烟习惯？=1.0,0.0019080606
IADL量表-3上街购物=1.0,0.0018222147
生活行为与社会功能评估-8您是否喝酒？=3.0,0.0017895037
感知-在3米处检测大E=1,0.001787299
腰围=96.0,0.0017867935
经济状况=2.0,0.0017414927
衰弱快速筛查量表-2您能提10斤重物么？=1.0,0.0016670253
生命质量评估-1）总体来讲，您的健康状况是=2.0,0.0016492752
性别=男,0.0016425073
弹性评估-11我有得到健康知识的方法和途径=5.0,0.0016163571
弹性评估-14我经常参加社区服务等社会活动=2.0,0.0015793522
臀围=Missing,0.0015745797
高血压发病年数=6.0,0.0015735627
跌倒评估-13月内有无跌倒/视觉障碍=0.0,0.0015589753
感知-在3米处测试小E=1,0.001531601
认知-给您一张纸请您按我说的去做-用两只手将它对折起来=0,0.0015285986
弹性评估-3我大部分时间精力充沛,0.0015191818
市=郑州市,0.0015118755
生命质量评估-4）在过去4个星期里，您是否会因为身体健康的原因，在日常生活或工作中感到力不从心？=2.0,0.0015016403
弹性评估-14我经常参加社区服务等社会活动=3.0,0.0014864673
IADL量表-7使用交通工具=3.0,0.0014696957
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=1-0,0.00146028
是否脑血管病（TIA）=0.0,0.0014568507
区=大兴区,0.0014485954
感知-第二行看到≥3个E的方向=1,0.0014389573
慢病症状-反复关节疼痛=0.0,0.0014143132
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=Missing,0.0014108554
区=融水苗族自治县,0.0013977527
人均可支配月收入水平=4.0,0.0013957652
弹性评估-1我的身体状况比同龄人要好=2.0,0.0013703974
是否其他=Other,0.0013418847
心理-您是否觉得您的处境已毫无希望？=1,0.0013219021
认知-这里是什么地方=1,0.0013208524
查尔森合并症-糖尿病=有,0.0013205082
省=吉林省,0.0013185401
健康状态=很好,0.0013171735
感知-第三行看到≥3个E的方向=0,0.0013038319
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=5.0",0.0013022532
生命质量评估-7）在过去4个星期的工作和日常生活中，您是否因为情绪方面的原因（比如感到沮丧或者焦虑）而令您的工作或活动受到限制？=2.0,0.0012982753
慢病症状-明显记忆下降=0.0,0.0012944648
门冬氨酸氨基转移酶=Other,0.0012888995
Fried衰弱表型评估-5)测量时的体位？=1.0,0.001279723
弹性评估-11我有得到健康知识的方法和途径=2.0,0.0012717582
是否糖尿病=1.0,0.0012458845
腰围=92.0,0.0012438025
是否甲状腺功能减退=1.0,0.0012322264
Fried衰弱表型评估-您近期是否因手术、外伤、或有其他健康状况可能对您行走造成限制?=1.0,0.001225639
Fried衰弱表型评估-我什么事情都不想干=1-0,0.0012144176
Fried衰弱表型评估-①散步=4.0,0.0012077901
生命质量评估-1）总体来讲，您的健康状况是=3.0,0.0011936732
省=青海省,0.0011913165
弹性评估-13我有自己的个人爱好或休闲方式=3.0,0.0011901174
慢病症状-近3年无外力的摔倒=1.0,0.0011895145
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=3-0,0.0011774068
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=4.0,0.0011725986
认知- 请您念一念这句话，并按照这句话的意思去做=0,0.0011684356
慢病症状-排尿不畅或困难=1.0,0.0011682302
家庭类型=2.0,0.0011543897
家庭类型=1.0,0.0011379595
健康状态=好,0.0011368728
弹性评估-10我有可以讲心里话的人=3.0,0.0011350384
生活行为与社会功能评估-7您是否有吸烟习惯？=3.0,0.0011257866
Fried衰弱表型评估-您近期是否因手术、外伤、或有其他健康状况可能对您行走造成限制?=2.0,0.0011221115
认知-重复计算-第1次=1,0.0011136226
自我感觉嗅觉=灵敏,0.0011086607
慢病症状-反复关节疼痛=1.0,0.0011073335
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=1.0,0.0011024551
Fried衰弱表型评估-5)测量时的体位？=3.0,0.0011010631
经济状况=1.0,0.0010785505
肌少症评估-4爬10层台阶是否存在困难？=1.0,0.0010723205
弹性评估-1我的身体状况比同龄人要好=4.0,0.0010638932
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=2-0,0.0010526183
Fried衰弱表型评估-2)习惯用手=1.0,0.0010441575
ADL量表-8床椅移动=5.0,0.001041101
生命质量评估-1）总体来讲，您的健康状况是=5.0,0.0010398941
体脂率=Other,0.001036516
认知-文化水平=1,0.001028513
认知-给您一张纸请您按我说的去做-放在您的大腿上=0,0.0010275859
弹性评估-13我有自己的个人爱好或休闲方式=5.0,0.001022723
ADL量表-10上下楼梯=5.0,0.0010186112
健康状态=一般,0.0010009638
查尔森合并症-脑血管疾病=有,0.0009774418
健康状态=差,0.000971277
弹性评估-2我的食欲很好=3.0,0.0009661291
衰弱快速筛查量表-2您能提10斤重物么？=0.0,0.0009504335
自我感觉嗅觉=一般,0.0009493633
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=3-1,0.0009269785
Fried衰弱表型评估-①散步=3.0,0.0009246106
弹性评估-13我有自己的个人爱好或休闲方式=2.0,0.00091363484
慢病症状-近3年无外力的摔倒=0.0,0.0009135253
弹性评估-8当生活环境改变，我可以很好地适应=2.0,0.0009075513
慢病症状-头晕=1.0,0.00090660976
受试来源=0.0,0.00089620025
省=北京市,0.00089463044
弹性评估-5我能很好地规划自己的日常生活=4.0,0.00089400157
心理-您是否常感到厌倦？=1,0.00088753185
人均可支配月收入水平=0.0,0.0008817304
跌倒评估-2超过一个疾病诊断=0.0,0.00086916174
生命质量评估-2）中等强度的活动。如移动一张桌子、扫地、打太极拳、做简单体操等？=1.0,0.00086100155
臀围=99.0,0.00086064
跌倒评估-5步态=10.0,0.0008568038
家庭类型=3.0,0.0008551983
受试来源=Missing,0.0008473944
慢病症状-活动时胸闷或胸痛=0.0,0.0008306091
臀围=85.0,0.0008304507
是否糖尿病=0.0,0.0008273662
跌倒评估-4静脉输液/置管/使用药物治疗=0.0,0.0008271066
心理-您是否觉得像现在这样活着毫无意义？=1,0.0008231031
家庭类型=0.0,0.0008217518
文化程度=初中,0.0008015051
认知-出示铅笔：请问这是什么东西？=0,0.0008007071
认知-您现在在哪个乡（镇、街道）=0,0.0008001172
跌倒评估-3使用助行器具=30.0,0.0007948984
人均可支配月收入水平=3.0,0.00079253403
生命质量评估-7）在过去4个星期的工作和日常生活中，您是否因为情绪方面的原因（比如感到沮丧或者焦虑）而令您的工作或活动受到限制？=1.0,0.0007811115
是否高血压=1.0,0.0007768865
弹性评估-8当生活环境改变，我可以很好地适应=3.0,0.0007663184
慢病症状-无外因的骨折=0.0,0.00076602167
肌少症评估-4爬10层台阶是否存在困难？=2.0,0.0007534823
肌少症评估-3从椅子或床起立是否存在困难，是否需要帮助？=0.0,0.00074898667
弹性评估-10我有可以讲心里话的人=4.0,0.0007443227
弹性评估-6我能处理一些不愉快或痛苦的情绪=4.0,0.0007440589
慢病症状-活动时胸闷或胸痛=Missing,0.0007397146
尿素氮=Missing,0.00073969754
查尔森合并症-冠状动脉疾病=无,0.0007390275
ADL量表-2洗澡=0.0,0.0007352405
查尔森合并症-糖尿病=无,0.0007332519
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=4.0,0.0007287507
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=3.0,0.00072108035
腰围=80.0,0.0007183785
ADL量表-8床椅移动=10.0,0.00071815535
糖尿病治疗状态=2.0,0.0007113983
活力-神经心理问题=1,0.00071112276
慢病症状-头晕=0.0,0.0007099164
是否心肌梗死=0.0,0.00070235966
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=1.0",0.00067993416
慢病症状-失眠=1.0,0.0006786081
Fried衰弱表型评估-②室外活动（园艺等）=3.0,0.00067780126
慢病症状-活动时胸闷或胸痛=1.0,0.0006761136
衰弱快速筛查量表-您近1周常有以下感觉么(>3 天)-做任何事都很费力或什么事情都不想干=0.0,0.0006626398
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=3.0,0.00066194165
慢病症状-失眠=0.0,0.00066162937
感知-在1.5米处检测大E=0,0.00065961515
查尔森合并症-冠状动脉疾病=有,0.0006595251
冠心病心绞痛发病年数=10.0,0.0006540328
是否甲状腺功能亢进=1.0,0.00065098697
IADL量表-2做饭=2.0,0.00064505887
查尔森合并症-脑血管疾病=无,0.0006444879
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=2-1,0.00064180145
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=4.0,0.0006414446
Fried衰弱表型评估-2)您每天体育锻炼（室外活动）大于30min么（或3h/周)？=0.0,0.0006407217
生活行为与社会功能评估-6您有可以讲心里话的家人/朋友吗？=1-0,0.00063875224
跌倒评估-5步态=0.0,0.00063599134
糖尿病发病年数=3.0,0.0006346663
认知-重复三样东西名字-树木=1,0.00062259415
高血压治疗状态=2.0,0.0006219744
婚姻状况=4.0,0.0006144197
生命质量评估-6）在过去4个星期里，您是否情绪方面的原因（比如感到沮丧或者焦虑）而令您在工作或日常生活中感到力不从心？=2.0,0.0006090202
查尔森合并症得分,0.0006053198
Fried衰弱表型评估-5)测量时的体位？=2.0,0.0006015395
弹性评估-14我经常参加社区服务等社会活动=1.0,0.00059946236
慢病症状-排尿不畅或困难=0.0,0.00059282524
生命质量评估-3）是否影响您爬几层楼梯？=2.0,0.0005914373
弹性评估-1我的身体状况比同龄人要好=5.0,0.00059134
生活行为与社会功能评估-1过去1年，帮助家属/朋友做事（帮助别人）=2-0,0.0005895611
认知-现在是几月份=1,0.0005814419
认知-重复三样东西名字-国旗=1,0.00058121636
市=市辖区,0.00058049435
弹性评估-1我的身体状况比同龄人要好=1.0,0.00057615
是否白内障=0.0,0.0005722474
肌少症评估-3从椅子或床起立是否存在困难，是否需要帮助？=1.0,0.0005711981
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=5.0,0.0005666062
IADL量表-7使用交通工具=2.0,0.00055543217
慢病症状-活动气短、水肿=1.0,0.00055510615
Fried衰弱表型评估-2)您每天体育锻炼（室外活动）大于30min么（或3h/周)？=1.0,0.00055345544
跌倒评估-3使用助行器具=15.0,0.0005531082
Fried衰弱表型评估-我什么事情都不想干=2-0,0.00054898154
一生主要从事=0.0,0.0005372849
认知-重复三样东西名字-皮球=0,0.0005344383
生命质量评估-6）在过去4个星期里，您是否情绪方面的原因（比如感到沮丧或者焦虑）而令您在工作或日常生活中感到力不从心？=1.0,0.0005323617
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=1.0,0.0005309138
衰弱快速筛查量表-3您每天体育锻炼（室外活动）大于30min么（或3h/周)？=1.0,0.0005195614
弹性评估-10我有可以讲心里话的人=5.0,0.00051767327
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=3-1,0.00051526143
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=1.0,0.00051469257
是否其他心血管疾病=1.0,0.0005110328
弹性评估-2我的食欲很好=5.0,0.0005081743
弹性评估-6我能处理一些不愉快或痛苦的情绪=2.0,0.00050762016
ADL量表-10上下楼梯=0.0,0.0005052183
是否白内障=1.0,0.0005036425
弹性评估-6我能处理一些不愉快或痛苦的情绪=3.0,0.0005019399
一生主要从事=2.0,0.0004931327
空腹血糖=Other,0.000492852
Fried衰弱表型评估-我感觉做任何事都很费力=3-1,0.000489024
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=4-1,0.000485067
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=3-1,0.00048432287
高血压发病年数=40.0,0.00047210918
生活行为与社会功能评估-8您是否喝酒？=2.0,0.00047055545
肌少症评估-5过去1年内的您跌倒过几次？,0.00047051016
IADL量表-6服务药物=3.0,0.0004701771
活力-如不能取得BMI，请以下面小腿围代替问题6,0.00046240457
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=3.0,0.0004615358
受试来源=3.0,0.00045744606
是否其他心血管疾病=0.0,0.00045664347
是否脑血管病（TIA）=1.0,0.00045125434
是否冠心病心绞痛=1.0,0.00043851297
认知-您现在在第几层楼=0,0.00043368954
脑血栓治疗状态=2.0,0.00043186586
衰弱快速筛查量表-您近1周常有以下感觉么(>3 天)-做任何事都很费力或什么事情都不想干=1.0,0.0004309624
慢病症状-行动不便（缓/跛）=0.0,0.00042772014
认知-给您一张纸请您按我说的去做-用两只手将它对折起来=1,0.00042087154
是否冠心病心绞痛=0.0,0.0004169381
弹性评估-6我能处理一些不愉快或痛苦的情绪=5.0,0.0004148911
弹性评估-10我有可以讲心里话的人=2.0,0.0004132268
认知-文化水平=4,0.00041260698
家庭类型=Missing,0.0004088504
生命质量评估-2）中等强度的活动。如移动一张桌子、扫地、打太极拳、做简单体操等？=2.0,0.0004084982
认知- 请您念一念这句话，并按照这句话的意思去做=1,0.0004071797
区=土默特左旗,0.00040708535
Fried衰弱表型评估-2)习惯用手=2.0,0.0004043637
ADL量表-8床椅移动=15.0,0.000401152
慢病症状-排尿不畅或困难=Missing,0.00039963488
查尔森合并症-轻微的肝脏疾病=无,0.00039852486
认知-文化水平=3,0.00039787707
文化程度=高中/中专,0.00039125665
IADL量表-3上街购物=2.0,0.0003900136
市=西宁市,0.00038610146
ADL量表-9平地行走45米=15.0,0.00038517165
弹性评估-14我经常参加社区服务等社会活动=4.0,0.00038482033
白内障发病年数=Other,0.00038298228
是否骨关节病=1.0,0.00038051317
ADL量表-10上下楼梯=10.0,0.00036849026
衰弱快速筛查量表-3您每天体育锻炼（室外活动）大于30min么（或3h/周)？=0.0,0.00036122074
弹性评估-11我有得到健康知识的方法和途径=3.0,0.0003581551
认知-给您一张纸请您按我说的去做-用右手拿着这张纸=0,0.00035652742
市=白山市,0.00035637288
区=城中区,0.00035210286
弹性评估-13我有自己的个人爱好或休闲方式=4.0,0.00035186487
IADL量表-2做饭=3.0,0.00035120724
市=海东市,0.0003484683
跌倒评估-2超过一个疾病诊断=15.0,0.0003451358
IADL量表-5整理家务=3.0,0.00034227577
是否脑血栓=0.0,0.0003409859
糖尿病发病年数=2.0,0.00033912758
区=柳北区,0.00033666863
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=2.0,0.00033337213
查尔森合并症-周围性血管疾病=有,0.00033138477
查尔森合并症-周围性血管疾病=无,0.0003297653
生活行为与社会功能评估-8您是否喝酒？=4.0,0.00032933822
IADL量表-4管理财务=2.0,0.00032599055
弹性评估-12我的收入能够维持日常开支=5.0,0.0003247378
是否其他呼吸疾病=0.0,0.0003244494
是否胃肠疾病=0.0,0.00032348593
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=4.0",0.00032177425
省=陕西省,0.0003203512
认知-文化水平=2,0.00031990587
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=Other,0.00031934967
是否其他呼吸疾病=1.0,0.00031881998
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=1.0,0.00031880688
认知-重复三样东西名字-皮球=1,0.00031644895
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=2.0,0.0003155897
弹性评估-11我有得到健康知识的方法和途径=4.0,0.00031468115
区=玉泉区,0.00031453944
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=2-0,0.00031345405
慢病症状-活动气短、水肿=0.0,0.0003118955
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=1.0",0.00030909808
跌倒评估-4静脉输液/置管/使用药物治疗=20.0,0.0003081995
弹性评估-12我的收入能够维持日常开支=4.0,0.00030718357
区=Other,0.00030488486
婚姻状况=1.0,0.00030247745
IADL量表-6服务药物=1.0,0.00030127983
高血压发病年数=1.0,0.00030017202
受试来源=1.0,0.00029982507
是否前列腺病（问男）=0.0,0.00029537088
IADL量表-6服务药物=2.0,0.0002934285
高血压发病年数=Other,0.0002896326
生活行为与社会功能评估-8您是否喝酒？=1.0,0.00028909967
弹性评估-14我经常参加社区服务等社会活动=5.0,0.00028847932
是否肾脏疾病=0.0,0.00028601845
区=城东区,0.00028336214
腰围=85.0,0.00027860247
查尔森合并症-慢性肺疾病=无,0.0002780368
Fried衰弱表型评估-我什么事情都不想干=3-1,0.0002746531
脑血栓发病年数=Missing,0.00027441268
生命质量评估-3）是否影响您爬几层楼梯？=1.0,0.0002730749
高血压发病年数=12.0,0.00027206817
认知-出示铅笔：请问这是什么东西？=1,0.0002670998
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=3.0,0.00026455804
腰围=88.0,0.00026030964
市=Other,0.00025957008
IADL量表-1打电话=3.0,0.00025832554
同型半胱氨酸=Other,0.00025821984
慢病症状-尿失禁=1.0,0.00025412638
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=3.0,0.00025169368
是否脑出血=0.0,0.0002485353
区=南关区,0.00024808027
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=4.0,0.00024660723
跌倒评估-13月内有无跌倒/视觉障碍=25.0,0.0002463155
糖化血红蛋白=Missing,0.0002461336
弹性评估-8当生活环境改变，我可以很好地适应=5.0,0.0002446719
经济状况=Missing,0.00024426397
Fried衰弱表型评估-2)习惯用手=Missing,0.00024362236
是否脑血栓=1.0,0.00024353675
弹性评估-8当生活环境改变，我可以很好地适应=4.0,0.00024074138
腰围=97.0,0.00023941071
查尔森合并症-在5年内任何肿瘤=有,0.00023639087
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=2.0",0.00023512931
婚姻状况=2.0,0.00023302356
